note_path,note_name,note_hash,note_size,modified_time,stages,output_paths,statuses,processed_dates
/Users/jose/Documents/Obsidian/Evermd/IRSDP/Video Basuki Says Light Rail Could Replace Monorail  The Jakarta Globe.md,Video Basuki Says Light Rail Could Replace Monorail  The Jakarta Globe.md,05688dca36c6c161f251f9759caeed1b,28440,1747835324.3839383,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Video Basuki Says Light Rail Could Replace Monorail  The Jakarta Globe.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WATER PPP JICA.md,WATER PPP JICA.md,e17d1f47a08cb0fe7b373a6a52e342d7,2289,1747835322.603692,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WATER PPP JICA.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE APRIL 2014.md,WORK DONE APRIL 2014.md,65c56bd4dad48b07b816e27e3ffe751e,2651,1747835325.6246843,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE APRIL 2014.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE APRIL 2015.md,WORK DONE APRIL 2015.md,c79c947df2ed3ed0906fb1c2381b81ec,1928,1747835325.2045107,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE APRIL 2015.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE AUGUST 2014.md,WORK DONE AUGUST 2014.md,05a3da90aa05983adf1547e170113705,1716,1747835326.6678758,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE AUGUST 2014.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE DECEMBER 2014.md,WORK DONE DECEMBER 2014.md,f5c051f6d0ebbf625769ce0314e7158f,2088,1747835322.740553,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE DECEMBER 2014.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE FEBRUARY 2015.md,WORK DONE FEBRUARY 2015.md,5954c339a8ea8f5d39aeef654a7af62a,2119,1747835323.3919244,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE FEBRUARY 2015.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE JANUARY 2015.md,WORK DONE JANUARY 2015.md,7fe78dc08ca15a30a394485781aa0f24,2287,1747835324.3591385,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE JANUARY 2015.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE JULY 2014.md,WORK DONE JULY 2014.md,283417037760dd57d7d605f484237b58,1638,1747835323.3771126,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE JULY 2014.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE JUNE 2014.md,WORK DONE JUNE 2014.md,a5bb04b20c6a1c1d72e64a40521755af,2265,1747835325.1981456,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE JUNE 2014.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE JUNE 2015.md,WORK DONE JUNE 2015.md,4819676eca1d4689d33742740f7f0717,1579,1747835325.612518,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE JUNE 2015.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE MARCH 2015.md,WORK DONE MARCH 2015.md,242b7a20a5013cc0d62b047c2e97aaf6,2388,1747835323.4488802,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE MARCH 2015.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE MAY 2014.md,WORK DONE MAY 2014.md,86f188c2755c2fc193b4618c62e723de,2410,1747835322.689698,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/WORK DONE MAY 2014.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE MAY 2015.md,WORK DONE MAY 2015.md,795eb651c7afe540a8cd4a4621ac4290,1615,1747835323.4116259,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE MAY 2015.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE NOVEMBER 2014.md,WORK DONE NOVEMBER 2014.md,e99880e3a61db08b2e90905b1a371f38,2503,1747835324.391683,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE NOVEMBER 2014.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE OCTOBER 2014.md,WORK DONE OCTOBER 2014.md,775f5a9104dea6e06d1b9c2a7d59df2c,2787,1747835326.5557528,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE OCTOBER 2014.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/WORK DONE SEPTEMBER 2014.md,WORK DONE SEPTEMBER 2014.md,be2d2fe693e7c04263946d3c56e49435,2695,1747835324.3131406,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/WORK DONE SEPTEMBER 2014.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/Waste proposal draws ire in Bandung  The Jakarta Post.md,Waste proposal draws ire in Bandung  The Jakarta Post.md,546b9945b5db51143b5a54b1eda19fc2,5353,1747835322.6299415,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Waste proposal draws ire in Bandung  The Jakarta Post.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/Waste-based power plants to be developed in seven cities.md,Waste-based power plants to be developed in seven cities.md,f767714f5bd1e83fe593daa4e8a271f9,4222,1747835324.7815218,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Waste-based power plants to be developed in seven cities.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/Water defender Reza Sahib fights privatisation in Indonesia - LifeGate.md,Water defender Reza Sahib fights privatisation in Indonesia - LifeGate.md,36b0134a7eeddbc3c64ab5ce9a5d2fa3,9360,1747835323.3460367,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Water defender Reza Sahib fights privatisation in Indonesia - LifeGate.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/Weekly 5 The capital’s big controversial projects  The Jakarta Post.md,Weekly 5 The capital’s big controversial projects  The Jakarta Post.md,9e1d778c4822b587b598311ef7f8e956,6988,1747835326.346628,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Weekly 5 The capital’s big controversial projects  The Jakarta Post.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/Why India's Waste-to-Energy Industry Won't Catch Fire.md,Why India's Waste-to-Energy Industry Won't Catch Fire.md,c1f30ce84d5e959241cf272347ac4412,18624,1747835324.3475711,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Why India's Waste-to-Energy Industry Won't Catch Fire.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/World Highways - New Indonesia toll road seeks funding.md,World Highways - New Indonesia toll road seeks funding.md,734e514ec580b86eeeefa80ab392cac4,10494,1747835322.7335951,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/World Highways - New Indonesia toll road seeks funding.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/Yachiyo 2nd meeting for subcontract works.md,Yachiyo 2nd meeting for subcontract works.md,6b72777dd34f7b9834323f37bc9248a1,642,1747835323.5378056,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/IRSDP/Yachiyo 2nd meeting for subcontract works.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/Yachiyo meeting - Mailoboro subcontracts termination payment.md,Yachiyo meeting - Mailoboro subcontracts termination payment.md,6e39084359a0294e3713e2bc4876b5d0,1641,1747835325.8231933,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Yachiyo meeting - Mailoboro subcontracts termination payment.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/IRSDP/​Governor Ahok says Jakarta Monorail project is finally cancelled.md,​Governor Ahok says Jakarta Monorail project is finally cancelled.md,5e5c2b3257b329f645f6055dd373b63b,15345,1747835323.5335047,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/​Governor Ahok says Jakarta Monorail project is finally cancelled.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/ISF/AquaRating - Inter-American Development Bank.md,AquaRating - Inter-American Development Bank.md,42567e5decef5bd256ad3d47a470bf21,7621,1747835304.598808,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/ISF/AquaRating - Inter-American Development Bank.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/CURSO ONGAWA.md,CURSO ONGAWA.md,4105580a263f6ff1d6da70f12d63b913,497,1747835304.5838485,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/CURSO ONGAWA.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/Datos de acceso al curso online El Derecho Humano al Agua y al Saneamiento en el marco de los Objetivos de Desarrollo Sostenible.md,Datos de acceso al curso online El Derecho Humano al Agua y al Saneamiento en el marco de los Objetivos de Desarrollo Sostenible.md,f4d535eb18f8ae19a5e655a50a296546,3196,1747835304.621485,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/ISF/Datos de acceso al curso online El Derecho Humano al Agua y al Saneamiento en el marco de los Objetivos de Desarrollo Sostenible.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/Declaración por la gestión pública del agua.md,Declaración por la gestión pública del agua.md,521b5faacd4bb61ff4db03fe641694e4,457,1747835304.6413076,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Declaración por la gestión pública del agua.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/Enuentro de ciudades por el agua pública.md,Enuentro de ciudades por el agua pública.md,c67afb4d8e465e6488bd897a5c647dac,437,1747835304.6295075,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Enuentro de ciudades por el agua pública.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/It’s not what you spend - How to make aid to poor countries work better.md,It’s not what you spend - How to make aid to poor countries work better.md,a2c8e6294627f4a8472d6e7925a30184,41298,1747835304.7430394,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/It’s not what you spend - How to make aid to poor countries work better.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/Leo Heller relator UN derecho humano al agua y el saneamiento. Jornada ONGAWA y AECID. Programa.md,Leo Heller relator UN derecho humano al agua y el saneamiento. Jornada ONGAWA y AECID. Programa.md,ec11804949dbc998a0ff47ed865e4ec6,548,1747835304.5740652,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Leo Heller relator UN derecho humano al agua y el saneamiento. Jornada ONGAWA y AECID. Programa.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/Misplaced charity - The Economist - Aid does not always work.md,Misplaced charity - The Economist - Aid does not always work.md,63cd8b911e26d6b006a944410aa0dda6,42475,1747835304.6723673,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Misplaced charity - The Economist - Aid does not always work.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/Notas tor tanzania.md,Notas tor tanzania.md,f41ed00d99eee9c0ff24dbc4439172c3,256,1747835304.6471481,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/ISF/Notas tor tanzania.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/ONGAWA Grupo de Políticas de Agua.md,ONGAWA Grupo de Políticas de Agua.md,266321c3f5923c1648b742bd7ed8f522,1048,1747835304.5792081,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/ONGAWA Grupo de Políticas de Agua.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/Sustainability concept in watsan - WaterAid.md,Sustainability concept in watsan - WaterAid.md,882110b8e47662afa31310342de824f3,10533,1747835304.7145815,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Sustainability concept in watsan - WaterAid.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/Sustainability. How infrastructure companies deliver real benefits  McKinsey & Company.md,Sustainability. How infrastructure companies deliver real benefits  McKinsey & Company.md,fe08c94b257df0a59062a4051eb34bf0,24881,1747835304.6958551,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Sustainability. How infrastructure companies deliver real benefits  McKinsey & Company.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/WB WSP The cost of meeting the 2030 SDGs in Water and Sanitation.md,WB WSP The cost of meeting the 2030 SDGs in Water and Sanitation.md,94e6af8161cfbb38ef9a75cd21a8d3cb,584,1747835304.6991973,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/WB WSP The cost of meeting the 2030 SDGs in Water and Sanitation.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/Wash sustainability forum concepts 2014.1.md,Wash sustainability forum concepts 2014.1.md,2e02137e57b5cc1303851eaa3060793c,341,1747835304.7183108,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Wash sustainability forum concepts 2014.1.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/Wash sustainability forum concepts 2014.md,Wash sustainability forum concepts 2014.md,f1a2c69620f1aca2033ba45cdfa58368,355,1747835304.5880463,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Wash sustainability forum concepts 2014.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/ISF/«Dublin Statement» en @Wikipedia Water and Sustainable DEVELOPMENT.md,«Dublin Statement» en @Wikipedia Water and Sustainable DEVELOPMENT.md,bc36e8f589fa9c521fecdfc6bda77c08,6682,1747835304.6100855,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/«Dublin Statement» en @Wikipedia Water and Sustainable DEVELOPMENT.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/BOOKS  Derek Sivers.md,BOOKS  Derek Sivers.md,980a5d7614d7187d38bace4e05327e63,157407,1747835327.4849916,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/LECTURAS/BOOKS  Derek Sivers.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/Best books of 2017 Fiction.md,Best books of 2017 Fiction.md,3265e645b0b301d93f0c4cf25c6bfed3,13591,1747835327.4244523,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/LECTURAS/Best books of 2017 Fiction.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/Encuentro Ciudades por el Agua Pública - Notas.md,Encuentro Ciudades por el Agua Pública - Notas.md,249f667b1d03cf012a577726950db9bf,437,1747835327.357849,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Encuentro Ciudades por el Agua Pública - Notas.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/Fooled by Randomness.md,Fooled by Randomness.md,6b32471a8e65c5a3b22b55355bfb3186,249,1747835327.3451812,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/LECTURAS/Fooled by Randomness.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/HARARI Are humans too flawed to survive the 21st century.md,HARARI Are humans too flawed to survive the 21st century.md,8e3bbaafc9b53ab741f708d57d839739,11940,1747835327.4540386,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/HARARI Are humans too flawed to survive the 21st century.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/How to Bullet Journal.md,How to Bullet Journal.md,e38daf0c33c66076264fcbdf814fa28f,6349,1747835327.3319755,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/LECTURAS/How to Bullet Journal.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/III Foro Económico del Agua - Notas.md,III Foro Económico del Agua - Notas.md,c3c8f46a37a9b47143cac3a23b47f375,407,1747835327.380537,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/III Foro Económico del Agua - Notas.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/Libro recomendado por Alejandro Jiménez.md,Libro recomendado por Alejandro Jiménez.md,62564de09b10baa8791e5cde12dd90af,249,1747835327.508025,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Libro recomendado por Alejandro Jiménez.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/NOTAS The future of professions.md,NOTAS The future of professions.md,a801e55135b059c819afc442cb51290f,293,1747835327.3482969,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/LECTURAS/NOTAS The future of professions.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/NOTAS The subtle art of not giving a fuck.md,NOTAS The subtle art of not giving a fuck.md,9d0146a278892d6561a9d66c3c8ff372,321,1747835327.3179018,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/LECTURAS/NOTAS The subtle art of not giving a fuck.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/Notas Curso Finance for Development - Coursera.md,Notas Curso Finance for Development - Coursera.md,c5c55772f4da06cf804959f12c5c2734,338,1747835327.3369515,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/LECTURAS/Notas Curso Finance for Development - Coursera.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/Notas Curso Strategy & Sustainability COURSERA IESE.md,Notas Curso Strategy & Sustainability COURSERA IESE.md,2beecf9a5ce14dc27e398c9db4be90cc,349,1747835327.4002805,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Notas Curso Strategy & Sustainability COURSERA IESE.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/Notas Foro Económico del agua 2016.md,Notas Foro Económico del agua 2016.md,b57a0668f417939cce1582ad3dc903a8,940,1747835327.3687005,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/LECTURAS/Notas Foro Económico del agua 2016.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/LECTURAS/Notas MACHINE LEARNING COURSE - COURSERA.md,Notas MACHINE LEARNING COURSE - COURSERA.md,b8d1cf279540ebf0cf0098232870c598,351,1747835327.3957398,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/LECTURAS/Notas MACHINE LEARNING COURSE - COURSERA.md,completed,2025-10-18 11:35:35
"/Users/jose/Documents/Obsidian/Evermd/LECTURAS/Notas artículos The Economist contratos, los gigantes de Internet, análisis económico.md","Notas artículos The Economist contratos, los gigantes de Internet, análisis económico.md",18aefa898e2cd0ce3b1f44082a1706bb,524,1747835327.3912895,triaged,"/Users/jose/Documents/Obsidian/Ever-curated/triage/Notas artículos The Economist contratos, los gigantes de Internet, análisis económico.md",completed,2025-10-18 11:35:35
